,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_ccp_alpha,param_class_weight,param_criterion,param_max_depth,param_max_features,param_max_leaf_nodes,param_min_samples_leaf,param_n_estimators,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,mean_train_score,std_train_score
0,3.275180149078369,0.06138787079036613,0.1079946517944336,0.0012271612722191255,0,{1: 1},gini,5,,,1,50,"{'ccp_alpha': 0, 'class_weight': {1: 1}, 'criterion': 'gini', 'max_depth': 5, 'max_features': None, 'max_leaf_nodes': None, 'min_samples_leaf': 1, 'n_estimators': 50}",6.638897080507225,5.879534060749042,6.528310232969625,6.182716413508332,7.517327827754019,6.549357123097648,0.5529043326674413,119,7.339821573398216,6.921403819214039,6.8965199439652,7.205920300807314,7.594831717477052,7.191699470972364,0.2626209016524758
1,4.7230946063995365,0.06957379615930918,0.12836723327636718,0.0037247999491126335,0,{1: 1},gini,5,,,1,75,"{'ccp_alpha': 0, 'class_weight': {1: 1}, 'criterion': 'gini', 'max_depth': 5, 'max_features': None, 'max_leaf_nodes': None, 'min_samples_leaf': 1, 'n_estimators': 75}",6.672073134768505,5.912710115010322,6.778973754054851,6.027871995280932,7.565255861967262,6.5913769722163735,0.5946883347115812,118,7.354567573545676,7.0209393202093935,6.914952444149525,7.105466878018211,7.51373170641796,7.181931584468153,0.2204258276607318
2,6.155591821670532,0.12208246663172517,0.2066041946411133,0.04187187503998832,0,{1: 1},gini,5,,,1,100,"{'ccp_alpha': 0, 'class_weight': {1: 1}, 'criterion': 'gini', 'max_depth': 5, 'max_features': None, 'max_leaf_nodes': None, 'min_samples_leaf': 1, 'n_estimators': 100}",6.5172515482158655,5.750516071955175,6.543055145974638,6.075800029494175,7.646364842943519,6.506597527716674,0.6415228524631748,120,7.233834697338347,6.928776819287768,6.968406694684067,7.074132782836289,7.538614664356545,7.1487531317006034,0.22168152800274102
3,2.9253418922424315,0.10247783472025641,0.12649641036987305,0.005566926720613718,0,{1: 1},gini,5,,10,1,50,"{'ccp_alpha': 0, 'class_weight': {1: 1}, 'criterion': 'gini', 'max_depth': 5, 'max_features': None, 'max_leaf_nodes': 10, 'min_samples_leaf': 1, 'n_estimators': 50}",6.620465939250958,5.9495723975228545,6.273960483633147,5.718183158826132,7.060168116796933,6.3244700192060055,0.47739888405376935,130,6.774865442748655,6.8928334439283345,6.00899506008995,6.497216795075017,6.6243963578722305,6.559661419942837,0.3061502089614292
4,4.4697541236877445,0.12983998367693111,0.12701048851013183,0.0013234235130666972,0,{1: 1},gini,5,,10,1,75,"{'ccp_alpha': 0, 'class_weight': {1: 1}, 'criterion': 'gini', 'max_depth': 5, 'max_features': None, 'max_leaf_nodes': 10, 'min_samples_leaf': 1, 'n_estimators': 75}",6.661014450014745,5.875847832497788,6.23341197286936,5.743990561864032,6.437103672024775,6.19027369785414,0.34129607818999425,131,6.813573693135737,6.829241318292413,5.998857184988572,6.493530430935968,6.02075423010285,6.431191371491108,0.36439474591083304
5,5.908267784118652,0.045539639716778144,0.1878815174102783,0.05279119825651324,0,{1: 1},gini,5,,10,1,100,"{'ccp_alpha': 0, 'class_weight': {1: 1}, 'criterion': 'gini', 'max_depth': 5, 'max_features': None, 'max_leaf_nodes': 10, 'min_samples_leaf': 1, 'n_estimators': 100}",6.421409613683279,5.827926865231495,6.17811854910056,5.743990561864032,6.470284618787789,6.1283460417334314,0.29774699551374534,132,6.416353314163533,6.773022192730222,6.050468185504682,6.520256570944078,6.07420651011907,6.3668613546923165,0.2744804795746557
6,2.152173471450806,0.0615894319066372,0.11764316558837891,0.006830321146084162,0,{1: 1},gini,5,0.7,,1,50,"{'ccp_alpha': 0, 'class_weight': {1: 1}, 'criterion': 'gini', 'max_depth': 5, 'max_features': 0.7, 'max_leaf_nodes': None, 'min_samples_leaf': 1, 'n_estimators': 50}",6.240784429371867,6.034355647301681,7.0517546446475965,6.344934375460847,7.598436808730276,6.654053181102453,0.5831633426055592,116,7.060569195605692,7.301113323011133,7.36839194868392,7.440926014671729,7.364433958786449,7.307086888151784,0.13097065699124152
7,3.2817780494689943,0.05175218894817353,0.14810776710510254,0.04001108614612261,0,{1: 1},gini,5,0.7,,1,75,"{'ccp_alpha': 0, 'class_weight': {1: 1}, 'criterion': 'gini', 'max_depth': 5, 'max_features': 0.7, 'max_leaf_nodes': None, 'min_samples_leaf': 1, 'n_estimators': 75}",6.192863462105573,6.034355647301681,7.1512828074314365,6.274885710072261,7.5578823182421475,6.642253989030619,0.6006558527424529,117,7.193283196932832,7.300191698001917,7.444886824448869,7.472260109853651,7.427102149150293,7.367544795677512,0.10525940276641206
8,4.423865890502929,0.06626074985101993,0.20826711654663085,0.040354830800688725,0,{1: 1},gini,5,0.7,,1,100,"{'ccp_alpha': 0, 'class_weight': {1: 1}, 'criterion': 'gini', 'max_depth': 5, 'max_features': 0.7, 'max_leaf_nodes': None, 'min_samples_leaf': 1, 'n_estimators': 100}",6.35505750516072,5.879534060749042,7.125479209672663,6.407609497124318,7.720100280194662,6.697556110580281,0.6479582031162535,115,7.155496571554965,7.279915947799159,7.443965199439652,7.623401039554687,7.453828289158403,7.391321409501373,0.16035209035041603
9,2.1815517425537108,0.10613472602612872,0.115643310546875,0.00930056899615265,0,{1: 1},gini,5,0.7,10,1,50,"{'ccp_alpha': 0, 'class_weight': {1: 1}, 'criterion': 'gini', 'max_depth': 5, 'max_features': 0.7, 'max_leaf_nodes': 10, 'min_samples_leaf': 1, 'n_estimators': 50}",5.9237687997640815,5.168092008257151,5.975375995281627,5.659194809025218,6.7836602271051465,5.902018367886645,0.5255012793147629,135,5.774902307749023,6.306679938066799,5.742645432426454,6.324879271574446,6.167287204630074,6.0632788308893595,0.2547404273602462
10,3.1531691551208496,0.12458874330923986,0.14344868659973145,0.04478837978295249,0,{1: 1},gini,5,0.7,10,1,75,"{'ccp_alpha': 0, 'class_weight': {1: 1}, 'criterion': 'gini', 'max_depth': 5, 'max_features': 0.7, 'max_leaf_nodes': 10, 'min_samples_leaf': 1, 'n_estimators': 75}",5.8905927455028015,5.385579475081097,6.303450309643173,5.677628668338003,6.732045421029347,5.997859323918884,0.4735726936084711,134,5.7868834328688346,6.366585563665856,5.913146059131461,6.417038375050687,6.056696280458584,6.108069942235085,0.24742156984695782
11,4.218003368377685,0.07965051891030997,0.22930541038513183,0.002591465094938764,0,{1: 1},gini,5,0.7,10,1,100,"{'ccp_alpha': 0, 'class_weight': {1: 1}, 'criterion': 'gini', 'max_depth': 5, 'max_features': 0.7, 'max_leaf_nodes': 10, 'min_samples_leaf': 1, 'n_estimators': 100}",5.9495723975228545,5.345030964317311,6.3329401356532,5.732930246276361,6.658309983778204,6.003756745509586,0.4576033734874386,133,5.899321683993217,6.385018063850181,5.920519059205191,6.336859955026357,5.932281490765658,6.09480005056812,0.21809054569569095
12,4.229938983917236,0.10962532036402857,0.12768955230712892,0.002128573468971021,0,{1: 1},gini,7,,,1,50,"{'ccp_alpha': 0, 'class_weight': {1: 1}, 'criterion': 'gini', 'max_depth': 7, 'max_features': None, 'max_leaf_nodes': None, 'min_samples_leaf': 1, 'n_estimators': 50}",7.225007372456503,7.180772633441463,7.921704511943379,6.772599911517475,7.827016664208819,7.385420218713527,0.4302952261303739,109,9.177541841775419,9.682592346825924,9.596881220968813,9.772551332620637,9.30069672282228,9.506052693002614,0.2282665326523097
13,6.432222986221314,0.04828656770557583,0.16354150772094728,0.051388843031208754,0,{1: 1},gini,7,,,1,75,"{'ccp_alpha': 0, 'class_weight': {1: 1}, 'criterion': 'gini', 'max_depth': 7, 'max_features': None, 'max_leaf_nodes': None, 'min_samples_leaf': 1, 'n_estimators': 75}",7.173400176938956,6.900619286346211,8.043350044234739,6.779973455242589,7.933933048222976,7.3662552021970935,0.525062227872507,110,9.220858217208582,9.654943596549437,9.760008847600089,9.778080878829211,9.400228554576621,9.562824018952789,0.21775274213996373
14,8.474982070922852,0.1955960796231885,0.20581021308898925,0.049020186903678216,0,{1: 1},gini,7,,,1,100,"{'ccp_alpha': 0, 'class_weight': {1: 1}, 'criterion': 'gini', 'max_depth': 7, 'max_features': None, 'max_leaf_nodes': None, 'min_samples_leaf': 1, 'n_estimators': 100}",7.368770274255382,6.963285166617517,7.836921262164553,6.827901489455832,8.026102344786905,7.4045961074560385,0.46942316979323007,108,9.224544717245447,9.701024847010249,9.789500847895008,9.845357024366868,9.397463781472334,9.591578243597981,0.2399790073034922
15,3.0743385314941407,0.12207385185422893,0.12416286468505859,0.008438604533428847,0,{1: 1},gini,7,,10,1,50,"{'ccp_alpha': 0, 'class_weight': {1: 1}, 'criterion': 'gini', 'max_depth': 7, 'max_features': None, 'max_leaf_nodes': 10, 'min_samples_leaf': 1, 'n_estimators': 50}",6.5504276024771455,5.934827484517841,6.535682689472132,6.4776581625129035,6.720985105441676,6.443916208884339,0.26714894200645145,121,6.443080439430805,6.909422694094227,6.284560937845609,7.375493051203598,6.203229254985808,6.64315727551201,0.44031163928715006
16,4.4505387306213375,0.06514029687281687,0.12884750366210937,0.001885992049872876,0,{1: 1},gini,7,,10,1,75,"{'ccp_alpha': 0, 'class_weight': {1: 1}, 'criterion': 'gini', 'max_depth': 7, 'max_features': None, 'max_leaf_nodes': 10, 'min_samples_leaf': 1, 'n_estimators': 75}",6.5504276024771455,5.835299321734002,6.495134178708345,6.142161923020203,6.713611561716561,6.347326917531252,0.3167100405982587,127,6.414510064145101,6.798827692988277,6.282717687827177,6.997640726951008,6.242857669480592,6.547310768278431,0.29879593360758516
17,6.037491941452027,0.0798794794542514,0.16389598846435546,0.05321265443445131,0,{1: 1},gini,7,,10,1,100,"{'ccp_alpha': 0, 'class_weight': {1: 1}, 'criterion': 'gini', 'max_depth': 7, 'max_features': None, 'max_leaf_nodes': 10, 'min_samples_leaf': 1, 'n_estimators': 100}",6.590976113240932,5.754202300206429,6.568858743733412,6.241704763309246,6.713611561716561,6.373870696441316,0.3469973231313116,124,6.46151293961513,6.827398068273981,6.315896188158962,7.100858922844399,6.241014487411067,6.589336121260708,0.3258113535603533
18,2.936742734909058,0.054516207124024725,0.12740859985351563,0.002541529352145639,0,{1: 1},gini,7,0.7,,1,50,"{'ccp_alpha': 0, 'class_weight': {1: 1}, 'criterion': 'gini', 'max_depth': 7, 'max_features': 0.7, 'max_leaf_nodes': None, 'min_samples_leaf': 1, 'n_estimators': 50}",7.258183426717783,6.624152167502212,7.354025361250368,6.949564960920219,7.878631470284619,7.212911477335039,0.41979392546105754,113,8.727788837277888,8.97294108972941,9.096438840964389,9.562428576694806,8.867548936483946,9.045429256230088,0.285545671752697
19,4.47353048324585,0.06235581894793734,0.16903324127197267,0.05069884826214293,0,{1: 1},gini,7,0.7,,1,75,"{'ccp_alpha': 0, 'class_weight': {1: 1}, 'criterion': 'gini', 'max_depth': 7, 'max_features': 0.7, 'max_leaf_nodes': None, 'min_samples_leaf': 1, 'n_estimators': 75}",7.05544087289885,6.697876732527278,7.446181067531701,6.864769208081404,7.919185960772747,7.196690768362396,0.438904000877096,114,8.687237336872373,8.943449089434491,9.057730590577306,9.55229107531242,8.74313414679102,8.996768447797523,0.30831950758497834
20,5.859142875671386,0.09291054600178408,0.22679533958435058,0.0032223754792901895,0,{1: 1},gini,7,0.7,,1,100,"{'ccp_alpha': 0, 'class_weight': {1: 1}, 'criterion': 'gini', 'max_depth': 7, 'max_features': 0.7, 'max_leaf_nodes': None, 'min_samples_leaf': 1, 'n_estimators': 100}",7.173400176938956,6.635210852255971,7.376142730757889,7.159710957085975,7.974487538711105,7.263790451149978,0.43170097055792567,112,8.760967337609673,9.105655091056551,9.17477696674777,9.713569506395842,8.67862277435765,9.086718335233497,0.36707247604590587
21,2.2019880771636964,0.0687711770735486,0.12797603607177735,0.003922633128067092,0,{1: 1},gini,7,0.7,10,1,50,"{'ccp_alpha': 0, 'class_weight': {1: 1}, 'criterion': 'gini', 'max_depth': 7, 'max_features': 0.7, 'max_leaf_nodes': 10, 'min_samples_leaf': 1, 'n_estimators': 50}",4.740489531111766,5.046446475965792,1.9131524624004719,5.017696504940274,3.5909157941306593,4.061740153709793,1.198524463554367,144,4.695679421956794,6.197928186979282,2.048772395487724,5.8198473845246435,2.7776753787739152,4.307980553544471,1.6403541821004248
22,3.259771299362183,0.036599589386699556,0.1255950450897217,0.009613409255597588,0,{1: 1},gini,7,0.7,10,1,75,"{'ccp_alpha': 0, 'class_weight': {1: 1}, 'criterion': 'gini', 'max_depth': 7, 'max_features': 0.7, 'max_leaf_nodes': 10, 'min_samples_leaf': 1, 'n_estimators': 75}",5.238130345030965,5.227071660277204,3.93320554408729,5.312638253944846,6.127414835569975,5.167692127782056,0.7034943712616748,141,5.061564550615645,6.296542062965421,3.8542357885423577,5.988498543886165,5.332325727135326,5.306633334628983,0.850298405718949
23,4.407951402664184,0.11060208421428618,0.19106054306030273,0.048853813137661746,0,{1: 1},gini,7,0.7,10,1,100,"{'ccp_alpha': 0, 'class_weight': {1: 1}, 'criterion': 'gini', 'max_depth': 7, 'max_features': 0.7, 'max_leaf_nodes': 10, 'min_samples_leaf': 1, 'n_estimators': 100}",5.249189029784724,5.046446475965792,5.201268062518431,5.29420439463206,6.164282554195546,5.391078103419311,0.39551509646012584,138,5.145432426454324,6.239401312394013,5.145432426454324,5.982047406642828,5.556272348582593,5.6137171841056155,0.4402337830861347
24,5.14418740272522,0.06792129249630317,0.127280330657959,0.0028359326717400097,0,{1: 1},gini,9,,,1,50,"{'ccp_alpha': 0, 'class_weight': {1: 1}, 'criterion': 'gini', 'max_depth': 9, 'max_features': None, 'max_leaf_nodes': None, 'min_samples_leaf': 1, 'n_estimators': 50}",7.457239752285462,7.283987024476556,8.017546446475965,7.030673941896476,7.81226957675859,7.520343348378608,0.355543062625813,105,12.159920371599204,12.311066873110668,12.871414878714148,12.953883584620488,12.088509602978583,12.476959062204617,0.36386237051280346
25,8.022391271591186,0.13188156618901148,0.20931448936462402,0.04118877482482762,0,{1: 1},gini,9,,,1,75,"{'ccp_alpha': 0, 'class_weight': {1: 1}, 'criterion': 'gini', 'max_depth': 9, 'max_features': None, 'max_leaf_nodes': None, 'min_samples_leaf': 1, 'n_estimators': 75}",7.147596579180183,7.394573872014155,8.194485402536126,7.148650641498304,8.088777466450376,7.594816792335829,0.4566764653402579,101,12.15346899653469,12.394013123940132,12.919339379193394,12.979688133593836,12.111549378847643,12.511611802421939,0.3708053101046059
26,10.633908796310426,0.19162859184717695,0.226914644241333,0.004399212300492269,0,{1: 1},gini,9,,,1,100,"{'ccp_alpha': 0, 'class_weight': {1: 1}, 'criterion': 'gini', 'max_depth': 9, 'max_features': None, 'max_leaf_nodes': None, 'min_samples_leaf': 1, 'n_estimators': 100}",7.770569153641993,7.365084046004129,7.80005897965202,7.255567025512462,8.11089809762572,7.660435460487266,0.31167022719718274,97,12.248396372483963,12.43825112438251,12.977401754774018,12.968629041176687,12.015703911232352,12.529676440809904,0.3859487449428142
27,3.022652530670166,0.1958914666285293,0.12780957221984862,0.0022197991039467264,0,{1: 1},gini,9,,10,1,50,"{'ccp_alpha': 0, 'class_weight': {1: 1}, 'criterion': 'gini', 'max_depth': 9, 'max_features': None, 'max_leaf_nodes': 10, 'min_samples_leaf': 1, 'n_estimators': 50}",6.5504276024771455,5.934827484517841,6.535682689472132,6.4776581625129035,6.720985105441676,6.443916208884339,0.26714894200645145,121,6.443080439430805,6.909422694094227,6.284560937845609,7.375493051203598,6.203229254985808,6.64315727551201,0.44031163928715006
28,4.528403425216675,0.0738859616805392,0.12950611114501953,0.0025201117776628454,0,{1: 1},gini,9,,10,1,75,"{'ccp_alpha': 0, 'class_weight': {1: 1}, 'criterion': 'gini', 'max_depth': 9, 'max_features': None, 'max_leaf_nodes': 10, 'min_samples_leaf': 1, 'n_estimators': 75}",6.5504276024771455,5.835299321734002,6.495134178708345,6.142161923020203,6.713611561716561,6.347326917531252,0.3167100405982587,127,6.414510064145101,6.798827692988277,6.282717687827177,6.997640726951008,6.242857669480592,6.547310768278431,0.29879593360758516
29,5.985713338851928,0.15171161969136576,0.1886427402496338,0.051429575706374964,0,{1: 1},gini,9,,10,1,100,"{'ccp_alpha': 0, 'class_weight': {1: 1}, 'criterion': 'gini', 'max_depth': 9, 'max_features': None, 'max_leaf_nodes': 10, 'min_samples_leaf': 1, 'n_estimators': 100}",6.590976113240932,5.754202300206429,6.568858743733412,6.241704763309246,6.713611561716561,6.373870696441316,0.3469973231313116,124,6.46151293961513,6.827398068273981,6.315896188158962,7.100858922844399,6.241014487411067,6.589336121260708,0.3258113535603533
30,3.6189756393432617,0.03201030587458346,0.12894153594970703,0.004260965645165734,0,{1: 1},gini,9,0.7,,1,50,"{'ccp_alpha': 0, 'class_weight': {1: 1}, 'criterion': 'gini', 'max_depth': 9, 'max_features': 0.7, 'max_leaf_nodes': None, 'min_samples_leaf': 1, 'n_estimators': 50}",7.261869654969035,6.9927749926275435,7.770569153641993,6.779973455242589,7.867571154696948,7.334551682235622,0.42517572505878765,111,11.508331490083314,11.75532699255327,12.22719899727199,12.113392560917168,11.537398164190659,11.828329641003283,0.29418598170318483
31,5.425722360610962,0.051158533522032666,0.22874789237976073,0.0023281472382173677,0,{1: 1},gini,9,0.7,,1,75,"{'ccp_alpha': 0, 'class_weight': {1: 1}, 'criterion': 'gini', 'max_depth': 9, 'max_features': 0.7, 'max_leaf_nodes': None, 'min_samples_leaf': 1, 'n_estimators': 75}",7.390887643762902,7.158655263933943,7.608375110586848,7.189205131986433,8.11089809762572,7.491604249579169,0.34917170339504283,106,11.773759492737595,11.767308117673082,12.348853498488536,12.359457367198733,11.682087956648358,11.98629328654926,0.3021149909581592
32,7.429779005050659,0.09173484177262209,0.20535221099853515,0.04959862928659707,0,{1: 1},gini,9,0.7,,1,100,"{'ccp_alpha': 0, 'class_weight': {1: 1}, 'criterion': 'gini', 'max_depth': 9, 'max_features': 0.7, 'max_leaf_nodes': None, 'min_samples_leaf': 1, 'n_estimators': 100}",7.387201415511648,7.048068416396343,7.707903273370687,7.207638991299218,8.309983778203804,7.532159174956339,0.4464453081155222,104,11.77007299270073,11.753483742534838,12.523040625230406,12.260847126479154,11.639694769049287,11.989427851198883,0.341909467758106
33,2.4070819854736327,0.07974729193387682,0.10955562591552734,0.0025026800342431445,0,{1: 1},gini,9,0.7,10,1,50,"{'ccp_alpha': 0, 'class_weight': {1: 1}, 'criterion': 'gini', 'max_depth': 9, 'max_features': 0.7, 'max_leaf_nodes': 10, 'min_samples_leaf': 1, 'n_estimators': 50}",5.392951931583604,5.160719551754645,3.14435269831908,5.017696504940274,3.4987464975667306,4.4428934368328665,0.9301511204447332,142,5.096586300965863,6.252304062523041,3.1786846567868468,5.8355144321156045,2.670770818741475,4.606772054226566,1.4314353507150348
34,3.321259355545044,0.08725819513765248,0.11931157112121582,0.007705706422850984,0,{1: 1},gini,9,0.7,10,1,75,"{'ccp_alpha': 0, 'class_weight': {1: 1}, 'criterion': 'gini', 'max_depth': 9, 'max_features': 0.7, 'max_leaf_nodes': 10, 'min_samples_leaf': 1, 'n_estimators': 75}",5.238130345030965,5.234444116779711,4.2465349454438215,5.3273853413950745,6.101607432532075,5.229620436236329,0.589316904057231,139,5.046818550468186,6.296542062965421,4.104917791049178,5.951634902495669,5.274265491945294,5.33483575978475,0.7621864701047427
35,4.3755059242248535,0.11432461715226475,0.18962016105651855,0.05022796884768955,0,{1: 1},gini,9,0.7,10,1,100,"{'ccp_alpha': 0, 'class_weight': {1: 1}, 'criterion': 'gini', 'max_depth': 9, 'max_features': 0.7, 'max_leaf_nodes': 10, 'min_samples_leaf': 1, 'n_estimators': 100}",5.2565614862872305,5.086994986729579,5.396638159834857,5.286830850906946,6.131101607432532,5.431625418238228,0.3635585314144077,136,5.104880926048809,6.254147312541473,5.209024552090246,5.947026947321857,5.521251889261621,5.607266325452801,0.4364122762820062
36,6.219415235519409,0.05748347817790008,0.14628353118896484,0.04195981318706245,0,{1: 1},gini,11,,,1,50,"{'ccp_alpha': 0, 'class_weight': {1: 1}, 'criterion': 'gini', 'max_depth': 11, 'max_features': None, 'max_leaf_nodes': None, 'min_samples_leaf': 1, 'n_estimators': 50}",7.1512828074314365,7.726334414626954,7.5862577410793275,7.266627341100133,8.003981713611562,7.546896803569882,0.3091068294894225,103,15.555186905551869,15.694352281943523,16.397552163975522,16.08452832970841,15.443100969513768,15.834944130138618,0.3550750082527874
37,9.53953995704651,0.17196577783817404,0.23160409927368164,0.0023106720430452732,0,{1: 1},gini,11,,,1,75,"{'ccp_alpha': 0, 'class_weight': {1: 1}, 'criterion': 'gini', 'max_depth': 11, 'max_features': None, 'max_leaf_nodes': None, 'min_samples_leaf': 1, 'n_estimators': 75}",7.471984665290475,7.486729578295488,8.102329696254792,7.189205131986433,7.841763751659047,7.618402564697247,0.3184531680981368,99,15.523851655238516,15.752414657524147,16.466674039666742,16.278984038043276,15.491945294356176,15.902773936965772,0.39861950480902164
38,12.693655014038086,0.13307313262791895,0.2296576976776123,0.00346974791745594,0,{1: 1},gini,11,,,1,100,"{'ccp_alpha': 0, 'class_weight': {1: 1}, 'criterion': 'gini', 'max_depth': 11, 'max_features': None, 'max_leaf_nodes': None, 'min_samples_leaf': 1, 'n_estimators': 100}",7.862724859923326,7.328221763491595,7.965939250958419,6.956938504645333,7.996608169886447,7.622086509781025,0.41114142455128017,98,15.600346531003465,15.743198407431985,16.570817665708176,16.155490839385113,15.503004386773325,15.914571566060413,0.3965336592985161
39,3.174406385421753,0.06031341698741399,0.11321072578430176,0.0073935872393348,0,{1: 1},gini,11,,10,1,50,"{'ccp_alpha': 0, 'class_weight': {1: 1}, 'criterion': 'gini', 'max_depth': 11, 'max_features': None, 'max_leaf_nodes': 10, 'min_samples_leaf': 1, 'n_estimators': 50}",6.5504276024771455,5.934827484517841,6.535682689472132,6.4776581625129035,6.720985105441676,6.443916208884339,0.26714894200645145,121,6.443080439430805,6.909422694094227,6.284560937845609,7.375493051203598,6.203229254985808,6.64315727551201,0.44031163928715006
40,4.489556932449341,0.12494123974850431,0.13166384696960448,0.003618136806896563,0,{1: 1},gini,11,,10,1,75,"{'ccp_alpha': 0, 'class_weight': {1: 1}, 'criterion': 'gini', 'max_depth': 11, 'max_features': None, 'max_leaf_nodes': 10, 'min_samples_leaf': 1, 'n_estimators': 75}",6.5504276024771455,5.835299321734002,6.495134178708345,6.142161923020203,6.713611561716561,6.347326917531252,0.3167100405982587,127,6.414510064145101,6.798827692988277,6.282717687827177,6.997640726951008,6.242857669480592,6.547310768278431,0.29879593360758516
41,5.975174045562744,0.12220174215090489,0.17001805305480958,0.05068906066729008,0,{1: 1},gini,11,,10,1,100,"{'ccp_alpha': 0, 'class_weight': {1: 1}, 'criterion': 'gini', 'max_depth': 11, 'max_features': None, 'max_leaf_nodes': 10, 'min_samples_leaf': 1, 'n_estimators': 100}",6.590976113240932,5.754202300206429,6.568858743733412,6.241704763309246,6.713611561716561,6.373870696441316,0.3469973231313116,124,6.46151293961513,6.827398068273981,6.315896188158962,7.100858922844399,6.241014487411067,6.589336121260708,0.3258113535603533
42,4.390912485122681,0.10877913569236666,0.14687051773071289,0.04228978718611985,0,{1: 1},gini,11,0.7,,1,50,"{'ccp_alpha': 0, 'class_weight': {1: 1}, 'criterion': 'gini', 'max_depth': 11, 'max_features': 0.7, 'max_leaf_nodes': None, 'min_samples_leaf': 1, 'n_estimators': 50}",7.516219404305515,7.601002654084341,7.416691241521675,7.019613626308804,7.867571154696948,7.484219616183457,0.2764197799267428,107,15.324780653247807,15.377313278773133,15.743198407431985,15.607144173701478,14.88277362037822,15.387042026706524,0.29446564330171093
43,6.5039783954620365,0.13799799516220668,0.22359814643859863,0.009033884372598342,0,{1: 1},gini,11,0.7,,1,75,"{'ccp_alpha': 0, 'class_weight': {1: 1}, 'criterion': 'gini', 'max_depth': 11, 'max_features': 0.7, 'max_leaf_nodes': None, 'min_samples_leaf': 1, 'n_estimators': 75}",7.442494839280449,7.497788263049248,7.626806251843115,7.4730865654033325,7.808582804896033,7.569751744894435,0.1349167978099246,102,15.40035390400354,15.210499152104992,15.794809407948094,15.539868028163822,14.720573598260037,15.333220818096098,0.3607412286418816
44,8.775237894058227,0.10170400945957675,0.2293994903564453,0.00403862204668298,0,{1: 1},gini,11,0.7,,1,100,"{'ccp_alpha': 0, 'class_weight': {1: 1}, 'criterion': 'gini', 'max_depth': 11, 'max_features': 0.7, 'max_leaf_nodes': None, 'min_samples_leaf': 1, 'n_estimators': 100}",7.807431436154527,7.339280448245355,7.545709230315541,7.351423093938947,8.003981713611562,7.609565184453186,0.26018616890084917,100,15.392059278920593,15.159809776598097,15.958858659588586,15.733402145463929,14.987834998341135,15.446392971782467,0.35786948456235435
45,2.2316747188568113,0.16846431434050083,0.12639846801757812,0.003677691676918957,0,{1: 1},gini,11,0.7,10,1,50,"{'ccp_alpha': 0, 'class_weight': {1: 1}, 'criterion': 'gini', 'max_depth': 11, 'max_features': 0.7, 'max_leaf_nodes': 10, 'min_samples_leaf': 1, 'n_estimators': 50}",5.392951931583604,5.160719551754645,3.14435269831908,5.017696504940274,3.4987464975667306,4.4428934368328665,0.9301511204447332,142,5.096586300965863,6.252304062523041,3.1786846567868468,5.8355144321156045,2.670770818741475,4.606772054226566,1.4314353507150348
46,3.2631953239440916,0.10799596232019011,0.12549285888671874,0.007929293190388762,0,{1: 1},gini,11,0.7,10,1,75,"{'ccp_alpha': 0, 'class_weight': {1: 1}, 'criterion': 'gini', 'max_depth': 11, 'max_features': 0.7, 'max_leaf_nodes': 10, 'min_samples_leaf': 1, 'n_estimators': 75}",5.238130345030965,5.234444116779711,4.2465349454438215,5.3273853413950745,6.101607432532075,5.229620436236329,0.589316904057231,139,5.046818550468186,6.296542062965421,4.104917791049178,5.951634902495669,5.274265491945294,5.33483575978475,0.7621864701047427
47,4.336460971832276,0.18124176008388548,0.18671908378601074,0.05126444478468963,0,{1: 1},gini,11,0.7,10,1,100,"{'ccp_alpha': 0, 'class_weight': {1: 1}, 'criterion': 'gini', 'max_depth': 11, 'max_features': 0.7, 'max_leaf_nodes': 10, 'min_samples_leaf': 1, 'n_estimators': 100}",5.2565614862872305,5.086994986729579,5.396638159834857,5.286830850906946,6.131101607432532,5.431625418238228,0.3635585314144077,136,5.104880926048809,6.254147312541473,5.209024552090246,5.947026947321857,5.521251889261621,5.607266325452801,0.4364122762820062
48,3.026705503463745,0.09137056007800452,0.12904586791992187,0.003572188850878107,0,{1: 4},gini,5,,,1,50,"{'ccp_alpha': 0, 'class_weight': {1: 4}, 'criterion': 'gini', 'max_depth': 5, 'max_features': None, 'max_leaf_nodes': None, 'min_samples_leaf': 1, 'n_estimators': 50}",13.193010911235623,12.068711294603363,13.786493659687407,12.855773484736764,14.573809172688394,13.295559704590312,0.8466431416174572,88,13.885202388852024,13.556182260561823,13.872299638722996,13.916024624912449,13.46628819994839,13.739199422599537,0.18882558243464853
49,4.690699768066406,0.10763519841792653,0.14832887649536133,0.04074505236138934,0,{1: 4},gini,5,,,1,75,"{'ccp_alpha': 0, 'class_weight': {1: 4}, 'criterion': 'gini', 'max_depth': 5, 'max_features': None, 'max_leaf_nodes': None, 'min_samples_leaf': 1, 'n_estimators': 75}",12.927602477145385,12.234591565909762,13.96711884399882,12.767290960035393,14.548001769650494,13.28892112334797,0.8437412197171137,89,13.741428887414289,13.6796800117968,13.96722701467227,13.863493935930991,13.448777970287905,13.74012156402045,0.17625754327418378
