,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_ccp_alpha,param_class_weight,param_criterion,param_max_depth,param_max_features,param_max_leaf_nodes,param_min_samples_leaf,param_n_estimators,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,mean_train_score,std_train_score
26,0.5611145496368408,0.0043343103630846865,0.1051445484161377,0.0007491794411813176,0,{1: 6},gini,6,0.5,150,1,75,"{'ccp_alpha': 0, 'class_weight': {1: 6}, 'criterion': 'gini', 'max_depth': 6, 'max_features': 0.5, 'max_leaf_nodes': 150, 'min_samples_leaf': 1, 'n_estimators': 75}",42.32473811442385,41.236905721192585,41.79435483870968,41.149193548387096,43.568548387096776,42.014748121962,0.884667822285099,19,44.330780084660354,44.093932674863936,44.4024586860137,45.00705360741637,44.17069729947602,44.40098447048608,0.32235496402773534
27,0.5418125629425049,0.041976223676589285,0.10507211685180665,0.0007719879844633376,0,{1: 6},gini,6,0.5,200,1,75,"{'ccp_alpha': 0, 'class_weight': {1: 6}, 'criterion': 'gini', 'max_depth': 6, 'max_features': 0.5, 'max_leaf_nodes': 200, 'min_samples_leaf': 1, 'n_estimators': 75}",42.32473811442385,41.236905721192585,41.79435483870968,41.149193548387096,43.568548387096776,42.014748121962,0.884667822285099,19,44.330780084660354,44.093932674863936,44.4024586860137,45.00705360741637,44.17069729947602,44.40098447048608,0.32235496402773534
28,0.5547898769378662,0.014186607069087765,0.10509533882141113,0.0004585890332749536,0,{1: 6},gini,9,0.5,50,1,75,"{'ccp_alpha': 0, 'class_weight': {1: 6}, 'criterion': 'gini', 'max_depth': 9, 'max_features': 0.5, 'max_leaf_nodes': 50, 'min_samples_leaf': 1, 'n_estimators': 75}",42.48589846897663,41.357775987107175,41.91532258064516,40.82661290322581,43.649193548387096,42.04696069766838,0.9737935482974692,17,45.444466841362626,44.96573271517839,45.389963724304714,45.692261185006046,45.233776702942365,45.34524023375883,0.24029969880498986
29,0.5630970001220703,0.004060595513773329,0.11117496490478515,0.006151197222036543,0,{1: 6},gini,9,0.5,100,1,75,"{'ccp_alpha': 0, 'class_weight': {1: 6}, 'criterion': 'gini', 'max_depth': 9, 'max_features': 0.5, 'max_leaf_nodes': 100, 'min_samples_leaf': 1, 'n_estimators': 75}",42.48589846897663,40.3102336825141,41.55241935483871,39.73790322580645,43.104838709677416,41.438258688362666,1.2689932898171703,37,47.01673049788349,46.532957065107844,47.03244659411528,47.591696896412735,46.60923014913342,46.95661224053056,0.37758591056172935
30,0.6300585746765137,0.03931006304898242,0.10552730560302734,0.0006844504457220659,0,{1: 6},gini,9,0.5,150,1,75,"{'ccp_alpha': 0, 'class_weight': {1: 6}, 'criterion': 'gini', 'max_depth': 9, 'max_features': 0.5, 'max_leaf_nodes': 150, 'min_samples_leaf': 1, 'n_estimators': 75}",41.86140209508461,39.726027397260275,40.42338709677419,38.79032258064516,42.5,40.660227833952845,1.3603639862638872,45,47.95404152388631,47.28885305381979,47.73780733575171,48.130794034663445,47.43047158403869,47.70839350643199,0.3139697802048898
31,0.6640753746032715,0.009985999401118679,0.10497870445251464,0.0007066186538058474,0,{1: 6},gini,9,0.5,200,1,75,"{'ccp_alpha': 0, 'class_weight': {1: 6}, 'criterion': 'gini', 'max_depth': 9, 'max_features': 0.5, 'max_leaf_nodes': 200, 'min_samples_leaf': 1, 'n_estimators': 75}",41.86140209508461,39.84689766317486,40.46370967741935,39.05241935483871,42.58064516129032,40.76101479036157,1.2934609172208607,43,48.024591816166094,47.33924611973392,47.84361144699718,48.130794034663445,47.470777912132206,47.76180426593857,0.3082709478315179
32,0.5411878108978272,0.030285591328246896,0.10547461509704589,0.0017801972225943061,0,{1: 6},gini,12,0.5,50,1,75,"{'ccp_alpha': 0, 'class_weight': {1: 6}, 'criterion': 'gini', 'max_depth': 12, 'max_features': 0.5, 'max_leaf_nodes': 50, 'min_samples_leaf': 1, 'n_estimators': 75}",42.68734891216761,40.89443996776793,41.79435483870968,40.645161290322584,43.40725806451613,41.885712614696786,1.0476312902426987,25,45.58556742592219,45.60572465228785,45.80814187827489,45.82829504232164,45.55622732769045,45.6767912652994,0.11671700252188513
33,0.5618059158325195,0.016335393713817894,0.10597147941589355,0.0015937169527646395,0,{1: 6},gini,12,0.5,100,1,75,"{'ccp_alpha': 0, 'class_weight': {1: 6}, 'criterion': 'gini', 'max_depth': 12, 'max_features': 0.5, 'max_leaf_nodes': 100, 'min_samples_leaf': 1, 'n_estimators': 75}",41.88154713940371,40.290088638195,41.149193548387096,40.04032258064516,42.78225806451613,41.22868199422942,1.0138348485645619,38,47.792783712961096,47.817980245918164,47.70757758968158,48.16102378073357,47.556428859330914,47.80715883772506,0.19916128740551226
34,0.6203261375427246,0.043622002111346404,0.106632661819458,0.0037861144223411813,0,{1: 6},gini,12,0.5,150,1,75,"{'ccp_alpha': 0, 'class_weight': {1: 6}, 'criterion': 'gini', 'max_depth': 12, 'max_features': 0.5, 'max_leaf_nodes': 150, 'min_samples_leaf': 1, 'n_estimators': 75}",41.68009669621273,38.57775987107171,39.83870967741935,38.08467741935484,42.78225806451613,40.192700345714954,1.7941716679525403,51,49.22898609151381,49.1080427333199,49.193873438129785,49.52136235388956,48.8260781942765,49.17566856222591,0.22336743367333634
35,0.6382207870483398,0.022845559745342983,0.10538225173950196,0.0010178349047729267,0,{1: 6},gini,12,0.5,200,1,75,"{'ccp_alpha': 0, 'class_weight': {1: 6}, 'criterion': 'gini', 'max_depth': 12, 'max_features': 0.5, 'max_leaf_nodes': 200, 'min_samples_leaf': 1, 'n_estimators': 75}",40.69298952457695,36.56325543916196,38.87096774193548,36.108870967741936,41.95564516129032,38.83834576694132,2.2708761240551047,58,50.388026607538805,50.41826244708728,50.17634018540911,50.629786376461105,49.95969367190649,50.314421857680564,0.22827787493121438
