,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_ccp_alpha,param_class_weight,param_criterion,param_max_depth,param_max_features,param_max_leaf_nodes,param_min_samples_leaf,param_splitter,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,mean_train_score,std_train_score
0,0.19870872497558595,0.00847864378598773,0.007991504669189454,0.00036710151526544256,0,{1: 1},gini,9,,,1,best,"{'ccp_alpha': 0, 'class_weight': {1: 1}, 'criterion': 'gini', 'max_depth': 9, 'max_features': None, 'max_leaf_nodes': None, 'min_samples_leaf': 1, 'splitter': 'best'}",54850.0,43125.0,49575.0,44750.0,51150.0,48690.0,4272.546079330216,481,300600.0,289850.0,305325.0,305225.0,295650.0,299330.0,5928.182689492624
1,0.12208752632141114,0.0061214009202315125,0.007497119903564453,0.0002388373702259963,0,{1: 1},gini,9,,10,1,best,"{'ccp_alpha': 0, 'class_weight': {1: 1}, 'criterion': 'gini', 'max_depth': 9, 'max_features': None, 'max_leaf_nodes': 10, 'min_samples_leaf': 1, 'splitter': 'best'}",56275.0,45550.0,45550.0,46750.0,53000.0,49425.0,4402.04497932495,475,218225.0,208000.0,196500.0,214775.0,191775.0,205855.0,10226.893467715405
2,0.14696207046508789,0.007525662931848696,0.008149003982543946,0.0005128504252024037,0,{1: 1},gini,9,,20,1,best,"{'ccp_alpha': 0, 'class_weight': {1: 1}, 'criterion': 'gini', 'max_depth': 9, 'max_features': None, 'max_leaf_nodes': 20, 'min_samples_leaf': 1, 'splitter': 'best'}",58800.0,47425.0,58225.0,46750.0,58350.0,53910.0,5577.9162776076155,439,234350.0,219025.0,246975.0,214775.0,216275.0,226280.0,12478.04471862479
3,0.1602708339691162,0.00594080206736745,0.007780122756958008,0.0003086340947676801,0,{1: 1},gini,9,,40,1,best,"{'ccp_alpha': 0, 'class_weight': {1: 1}, 'criterion': 'gini', 'max_depth': 9, 'max_features': None, 'max_leaf_nodes': 40, 'min_samples_leaf': 1, 'splitter': 'best'}",54950.0,46025.0,57400.0,53125.0,57500.0,53800.0,4216.1297418367,445,235500.0,217750.0,257050.0,245925.0,239225.0,239090.0,12942.803019439027
4,0.1475611686706543,0.004759234659584424,0.00784130096435547,0.00019386637869243703,0,{1: 1},gini,9,0.7,,1,best,"{'ccp_alpha': 0, 'class_weight': {1: 1}, 'criterion': 'gini', 'max_depth': 9, 'max_features': 0.7, 'max_leaf_nodes': None, 'min_samples_leaf': 1, 'splitter': 'best'}",45400.0,53100.0,41650.0,50725.0,51925.0,48560.0,4344.093691438987,482,286650.0,311675.0,271300.0,292875.0,283625.0,289225.0,13241.006381691688
5,0.09574065208435059,0.0036118141851896424,0.007943296432495117,0.0004274499409020651,0,{1: 1},gini,9,0.7,10,1,best,"{'ccp_alpha': 0, 'class_weight': {1: 1}, 'criterion': 'gini', 'max_depth': 9, 'max_features': 0.7, 'max_leaf_nodes': 10, 'min_samples_leaf': 1, 'splitter': 'best'}",56425.0,48425.0,45275.0,44425.0,53125.0,49535.0,4601.130295916429,463,214725.0,211775.0,193425.0,203500.0,201450.0,204975.0,7606.658267596882
6,0.10706195831298829,0.005054152716024111,0.008895683288574218,0.002675297973562347,0,{1: 1},gini,9,0.7,20,1,best,"{'ccp_alpha': 0, 'class_weight': {1: 1}, 'criterion': 'gini', 'max_depth': 9, 'max_features': 0.7, 'max_leaf_nodes': 20, 'min_samples_leaf': 1, 'splitter': 'best'}",61650.0,48575.0,60475.0,51825.0,59775.0,56460.0,5247.894816019087,427,244975.0,216750.0,256325.0,238650.0,227300.0,236800.0,13738.495186882732
7,0.12206087112426758,0.007745093932211463,0.008064508438110352,0.00037582346471464606,0,{1: 1},gini,9,0.7,40,1,best,"{'ccp_alpha': 0, 'class_weight': {1: 1}, 'criterion': 'gini', 'max_depth': 9, 'max_features': 0.7, 'max_leaf_nodes': 40, 'min_samples_leaf': 1, 'splitter': 'best'}",57150.0,50450.0,54150.0,58500.0,60325.0,56115.0,3476.6938317890463,433,243725.0,242800.0,236250.0,265075.0,249025.0,247375.0,9736.850106682345
8,0.236266565322876,0.007030645069940708,0.008489704132080078,0.0002805696467297067,0,{1: 1},gini,11,,,1,best,"{'ccp_alpha': 0, 'class_weight': {1: 1}, 'criterion': 'gini', 'max_depth': 11, 'max_features': None, 'max_leaf_nodes': None, 'min_samples_leaf': 1, 'splitter': 'best'}",50000.0,43650.0,46575.0,47475.0,47650.0,47070.0,2050.695004138841,508,370600.0,371825.0,372700.0,389350.0,355375.0,371970.0,10769.301277241713
9,0.11759214401245117,0.005338221380809629,0.007998514175415038,0.0006448046123925012,0,{1: 1},gini,11,,10,1,best,"{'ccp_alpha': 0, 'class_weight': {1: 1}, 'criterion': 'gini', 'max_depth': 11, 'max_features': None, 'max_leaf_nodes': 10, 'min_samples_leaf': 1, 'splitter': 'best'}",56275.0,45550.0,45550.0,46750.0,53000.0,49425.0,4402.04497932495,475,218225.0,208000.0,196500.0,214775.0,191775.0,205855.0,10226.893467715405
10,0.14487085342407227,0.007217178913219143,0.007893610000610351,0.0004961328375499061,0,{1: 1},gini,11,,20,1,best,"{'ccp_alpha': 0, 'class_weight': {1: 1}, 'criterion': 'gini', 'max_depth': 11, 'max_features': None, 'max_leaf_nodes': 20, 'min_samples_leaf': 1, 'splitter': 'best'}",58800.0,47425.0,58225.0,46750.0,58350.0,53910.0,5577.9162776076155,439,234350.0,219025.0,246975.0,214775.0,216275.0,226280.0,12478.04471862479
11,0.1545682430267334,0.002481439480043189,0.007870101928710937,0.0001999980670619424,0,{1: 1},gini,11,,40,1,best,"{'ccp_alpha': 0, 'class_weight': {1: 1}, 'criterion': 'gini', 'max_depth': 11, 'max_features': None, 'max_leaf_nodes': 40, 'min_samples_leaf': 1, 'splitter': 'best'}",56075.0,46025.0,56375.0,57900.0,62725.0,55820.0,5446.475924852693,434,236975.0,217750.0,248325.0,261750.0,256050.0,244170.0,15602.815451065235
12,0.1674818515777588,0.004604980589860051,0.00823836326599121,0.0006612323997662341,0,{1: 1},gini,11,0.7,,1,best,"{'ccp_alpha': 0, 'class_weight': {1: 1}, 'criterion': 'gini', 'max_depth': 11, 'max_features': 0.7, 'max_leaf_nodes': None, 'min_samples_leaf': 1, 'splitter': 'best'}",44250.0,53050.0,38300.0,43800.0,39775.0,43835.0,5142.168803141336,518,361625.0,379675.0,336675.0,355275.0,329100.0,352470.0,18041.247185269647
13,0.08911786079406739,0.0026404794477641264,0.007598590850830078,0.00032443207608317826,0,{1: 1},gini,11,0.7,10,1,best,"{'ccp_alpha': 0, 'class_weight': {1: 1}, 'criterion': 'gini', 'max_depth': 11, 'max_features': 0.7, 'max_leaf_nodes': 10, 'min_samples_leaf': 1, 'splitter': 'best'}",56425.0,48425.0,45275.0,44425.0,53125.0,49535.0,4601.130295916429,463,214725.0,211775.0,193425.0,203500.0,201450.0,204975.0,7606.658267596882
14,0.11014866828918457,0.0036749340421244575,0.007410383224487305,0.00013307692174703898,0,{1: 1},gini,11,0.7,20,1,best,"{'ccp_alpha': 0, 'class_weight': {1: 1}, 'criterion': 'gini', 'max_depth': 11, 'max_features': 0.7, 'max_leaf_nodes': 20, 'min_samples_leaf': 1, 'splitter': 'best'}",60775.0,48575.0,60475.0,51350.0,59775.0,56190.0,5170.096710894294,428,238450.0,216750.0,256325.0,230100.0,227300.0,233785.0,13233.58983798425
15,0.12212085723876953,0.004530839569772722,0.00753169059753418,0.00014543411379443604,0,{1: 1},gini,11,0.7,40,1,best,"{'ccp_alpha': 0, 'class_weight': {1: 1}, 'criterion': 'gini', 'max_depth': 11, 'max_features': 0.7, 'max_leaf_nodes': 40, 'min_samples_leaf': 1, 'splitter': 'best'}",55600.0,54500.0,52675.0,58450.0,62225.0,56690.0,3341.803405348675,426,233300.0,242925.0,242175.0,271850.0,240250.0,246100.0,13316.240084948904
16,0.2584091663360596,0.007548152813312756,0.01092996597290039,0.005315882312180794,0,{1: 1},gini,13,,,1,best,"{'ccp_alpha': 0, 'class_weight': {1: 1}, 'criterion': 'gini', 'max_depth': 13, 'max_features': None, 'max_leaf_nodes': None, 'min_samples_leaf': 1, 'splitter': 'best'}",49800.0,47825.0,42700.0,38400.0,51100.0,45965.0,4741.824543358812,511,469125.0,452350.0,474825.0,429975.0,459575.0,457170.0,15641.007000829582
17,0.11736321449279785,0.006335154431967411,0.007895278930664062,0.0003608270413989479,0,{1: 1},gini,13,,10,1,best,"{'ccp_alpha': 0, 'class_weight': {1: 1}, 'criterion': 'gini', 'max_depth': 13, 'max_features': None, 'max_leaf_nodes': 10, 'min_samples_leaf': 1, 'splitter': 'best'}",56275.0,45550.0,45550.0,46750.0,53000.0,49425.0,4402.04497932495,475,218225.0,208000.0,196500.0,214775.0,191775.0,205855.0,10226.893467715405
18,0.1448340892791748,0.005374071087801217,0.007573843002319336,0.00018936889998899637,0,{1: 1},gini,13,,20,1,best,"{'ccp_alpha': 0, 'class_weight': {1: 1}, 'criterion': 'gini', 'max_depth': 13, 'max_features': None, 'max_leaf_nodes': 20, 'min_samples_leaf': 1, 'splitter': 'best'}",58800.0,47425.0,58225.0,46750.0,58350.0,53910.0,5577.9162776076155,439,234350.0,219025.0,246975.0,214775.0,216275.0,226280.0,12478.04471862479
19,0.16029863357543944,0.006375453342908783,0.007965421676635743,0.00024814830202850893,0,{1: 1},gini,13,,40,1,best,"{'ccp_alpha': 0, 'class_weight': {1: 1}, 'criterion': 'gini', 'max_depth': 13, 'max_features': None, 'max_leaf_nodes': 40, 'min_samples_leaf': 1, 'splitter': 'best'}",55850.0,46025.0,56375.0,56800.0,62850.0,55580.0,5410.069315637277,435,236200.0,217750.0,248325.0,258375.0,259725.0,244075.0,15636.471788738021
20,0.18672533035278321,0.0043973790009099135,0.008469343185424805,0.0008441732927377995,0,{1: 1},gini,13,0.7,,1,best,"{'ccp_alpha': 0, 'class_weight': {1: 1}, 'criterion': 'gini', 'max_depth': 13, 'max_features': 0.7, 'max_leaf_nodes': None, 'min_samples_leaf': 1, 'splitter': 'best'}",48400.0,45275.0,42250.0,39325.0,48100.0,44670.0,3477.6213134842615,515,460100.0,468025.0,448725.0,450075.0,423475.0,450080.0,15047.162523213472
21,0.0937337875366211,0.0073332485137211825,0.007619905471801758,0.000262273588717756,0,{1: 1},gini,13,0.7,10,1,best,"{'ccp_alpha': 0, 'class_weight': {1: 1}, 'criterion': 'gini', 'max_depth': 13, 'max_features': 0.7, 'max_leaf_nodes': 10, 'min_samples_leaf': 1, 'splitter': 'best'}",56425.0,48425.0,45275.0,44425.0,53125.0,49535.0,4601.130295916429,463,214725.0,211775.0,193425.0,203500.0,201450.0,204975.0,7606.658267596882
22,0.10764036178588868,0.003503730055646914,0.007637929916381836,0.00027220901441515,0,{1: 1},gini,13,0.7,20,1,best,"{'ccp_alpha': 0, 'class_weight': {1: 1}, 'criterion': 'gini', 'max_depth': 13, 'max_features': 0.7, 'max_leaf_nodes': 20, 'min_samples_leaf': 1, 'splitter': 'best'}",60775.0,48575.0,60475.0,51350.0,59775.0,56190.0,5170.096710894294,428,238450.0,216750.0,256325.0,230100.0,227300.0,233785.0,13233.58983798425
23,0.1238783359527588,0.006871809465526904,0.008017921447753906,0.0006669738098770739,0,{1: 1},gini,13,0.7,40,1,best,"{'ccp_alpha': 0, 'class_weight': {1: 1}, 'criterion': 'gini', 'max_depth': 13, 'max_features': 0.7, 'max_leaf_nodes': 40, 'min_samples_leaf': 1, 'splitter': 'best'}",59550.0,52875.0,52475.0,58400.0,64750.0,57610.0,4564.115467426301,421,250825.0,238325.0,243400.0,272000.0,258350.0,252580.0,11840.49618892722
24,0.28504638671875,0.0060118365932586276,0.008729791641235352,0.000491259098047193,0,{1: 1},gini,15,,,1,best,"{'ccp_alpha': 0, 'class_weight': {1: 1}, 'criterion': 'gini', 'max_depth': 15, 'max_features': None, 'max_leaf_nodes': None, 'min_samples_leaf': 1, 'splitter': 'best'}",53050.0,45575.0,41450.0,40125.0,50400.0,46120.0,4987.770042814725,510,575200.0,543575.0,561575.0,544525.0,554725.0,555920.0,11724.934967836709
25,0.11702094078063965,0.006396664823312892,0.008290958404541016,0.0010508739813253397,0,{1: 1},gini,15,,10,1,best,"{'ccp_alpha': 0, 'class_weight': {1: 1}, 'criterion': 'gini', 'max_depth': 15, 'max_features': None, 'max_leaf_nodes': 10, 'min_samples_leaf': 1, 'splitter': 'best'}",56275.0,45550.0,45550.0,46750.0,53000.0,49425.0,4402.04497932495,475,218225.0,208000.0,196500.0,214775.0,191775.0,205855.0,10226.893467715405
26,0.14702115058898926,0.0034524057455408525,0.008715391159057617,0.0011441622904857249,0,{1: 1},gini,15,,20,1,best,"{'ccp_alpha': 0, 'class_weight': {1: 1}, 'criterion': 'gini', 'max_depth': 15, 'max_features': None, 'max_leaf_nodes': 20, 'min_samples_leaf': 1, 'splitter': 'best'}",58800.0,47425.0,58225.0,46750.0,58350.0,53910.0,5577.9162776076155,439,234350.0,219025.0,246975.0,214775.0,216275.0,226280.0,12478.04471862479
27,0.16096134185791017,0.007601301633622758,0.008024120330810547,0.0004705635212409997,0,{1: 1},gini,15,,40,1,best,"{'ccp_alpha': 0, 'class_weight': {1: 1}, 'criterion': 'gini', 'max_depth': 15, 'max_features': None, 'max_leaf_nodes': 40, 'min_samples_leaf': 1, 'splitter': 'best'}",55850.0,46025.0,56375.0,56800.0,62850.0,55580.0,5410.069315637277,435,236200.0,217750.0,248325.0,258375.0,259725.0,244075.0,15636.471788738021
28,0.2021341323852539,0.005740436706635899,0.00839080810546875,4.338159536827356e-05,0,{1: 1},gini,15,0.7,,1,best,"{'ccp_alpha': 0, 'class_weight': {1: 1}, 'criterion': 'gini', 'max_depth': 15, 'max_features': 0.7, 'max_leaf_nodes': None, 'min_samples_leaf': 1, 'splitter': 'best'}",49550.0,39125.0,49900.0,45700.0,39050.0,44665.0,4786.637650794136,516,537150.0,546100.0,551200.0,534175.0,522250.0,538175.0,10031.076711898877
29,0.09526519775390625,0.005936049436375223,0.007805490493774414,0.0004558874113663005,0,{1: 1},gini,15,0.7,10,1,best,"{'ccp_alpha': 0, 'class_weight': {1: 1}, 'criterion': 'gini', 'max_depth': 15, 'max_features': 0.7, 'max_leaf_nodes': 10, 'min_samples_leaf': 1, 'splitter': 'best'}",56425.0,48425.0,45275.0,44425.0,53125.0,49535.0,4601.130295916429,463,214725.0,211775.0,193425.0,203500.0,201450.0,204975.0,7606.658267596882
30,0.11170697212219238,0.007547806717298065,0.007538127899169922,0.0001402325630828443,0,{1: 1},gini,15,0.7,20,1,best,"{'ccp_alpha': 0, 'class_weight': {1: 1}, 'criterion': 'gini', 'max_depth': 15, 'max_features': 0.7, 'max_leaf_nodes': 20, 'min_samples_leaf': 1, 'splitter': 'best'}",60775.0,48575.0,60475.0,51350.0,59775.0,56190.0,5170.096710894294,428,238450.0,216750.0,256325.0,230100.0,227300.0,233785.0,13233.58983798425
31,0.11956920623779296,0.004621069866333816,0.007535552978515625,0.00010560060294539616,0,{1: 1},gini,15,0.7,40,1,best,"{'ccp_alpha': 0, 'class_weight': {1: 1}, 'criterion': 'gini', 'max_depth': 15, 'max_features': 0.7, 'max_leaf_nodes': 40, 'min_samples_leaf': 1, 'splitter': 'best'}",58050.0,52875.0,52975.0,58400.0,64750.0,57410.0,4370.371837727312,423,246850.0,238325.0,246125.0,272000.0,258350.0,252330.0,11728.782971817664
32,0.30585689544677735,0.01013241065651848,0.008971500396728515,0.00031679908150426746,0,{1: 1},gini,20,,,1,best,"{'ccp_alpha': 0, 'class_weight': {1: 1}, 'criterion': 'gini', 'max_depth': 20, 'max_features': None, 'max_leaf_nodes': None, 'min_samples_leaf': 1, 'splitter': 'best'}",45650.0,49100.0,42625.0,44325.0,44750.0,45290.0,2143.3968367990096,513,746125.0,718150.0,732175.0,736950.0,731025.0,732885.0,9087.417124794041
33,0.11903243064880371,0.010598855154109674,0.007732820510864258,0.00039647400812479095,0,{1: 1},gini,20,,10,1,best,"{'ccp_alpha': 0, 'class_weight': {1: 1}, 'criterion': 'gini', 'max_depth': 20, 'max_features': None, 'max_leaf_nodes': 10, 'min_samples_leaf': 1, 'splitter': 'best'}",56275.0,45550.0,45550.0,46750.0,53000.0,49425.0,4402.04497932495,475,218225.0,208000.0,196500.0,214775.0,191775.0,205855.0,10226.893467715405
34,0.145997953414917,0.0024090507496187315,0.007610750198364258,9.83730659046795e-05,0,{1: 1},gini,20,,20,1,best,"{'ccp_alpha': 0, 'class_weight': {1: 1}, 'criterion': 'gini', 'max_depth': 20, 'max_features': None, 'max_leaf_nodes': 20, 'min_samples_leaf': 1, 'splitter': 'best'}",58800.0,47425.0,58225.0,46750.0,58350.0,53910.0,5577.9162776076155,439,234350.0,219025.0,246975.0,214775.0,216275.0,226280.0,12478.04471862479
35,0.15819907188415527,0.003934086515182917,0.008010053634643554,0.00038128823492878934,0,{1: 1},gini,20,,40,1,best,"{'ccp_alpha': 0, 'class_weight': {1: 1}, 'criterion': 'gini', 'max_depth': 20, 'max_features': None, 'max_leaf_nodes': 40, 'min_samples_leaf': 1, 'splitter': 'best'}",55850.0,46025.0,56375.0,56800.0,62850.0,55580.0,5410.069315637277,435,236200.0,217750.0,248325.0,258375.0,259725.0,244075.0,15636.471788738021
36,0.22152214050292968,0.01202067932678411,0.008493661880493164,0.0002469744446403536,0,{1: 1},gini,20,0.7,,1,best,"{'ccp_alpha': 0, 'class_weight': {1: 1}, 'criterion': 'gini', 'max_depth': 20, 'max_features': 0.7, 'max_leaf_nodes': None, 'min_samples_leaf': 1, 'splitter': 'best'}",40450.0,51400.0,42225.0,42675.0,46975.0,44745.0,3958.389824158303,514,731350.0,696450.0,731875.0,736125.0,719425.0,723045.0,14411.29244724428
37,0.09250383377075196,0.003193558132789187,0.007983779907226563,0.000347318922806485,0,{1: 1},gini,20,0.7,10,1,best,"{'ccp_alpha': 0, 'class_weight': {1: 1}, 'criterion': 'gini', 'max_depth': 20, 'max_features': 0.7, 'max_leaf_nodes': 10, 'min_samples_leaf': 1, 'splitter': 'best'}",56425.0,48425.0,45275.0,44425.0,53125.0,49535.0,4601.130295916429,463,214725.0,211775.0,193425.0,203500.0,201450.0,204975.0,7606.658267596882
38,0.11208553314208984,0.010795486938935308,0.007823753356933593,0.00022062016034530584,0,{1: 1},gini,20,0.7,20,1,best,"{'ccp_alpha': 0, 'class_weight': {1: 1}, 'criterion': 'gini', 'max_depth': 20, 'max_features': 0.7, 'max_leaf_nodes': 20, 'min_samples_leaf': 1, 'splitter': 'best'}",60775.0,48575.0,60475.0,51350.0,59775.0,56190.0,5170.096710894294,428,238450.0,216750.0,256325.0,230100.0,227300.0,233785.0,13233.58983798425
39,0.12046685218811035,0.005321368976335181,0.009190654754638672,0.001694591736774022,0,{1: 1},gini,20,0.7,40,1,best,"{'ccp_alpha': 0, 'class_weight': {1: 1}, 'criterion': 'gini', 'max_depth': 20, 'max_features': 0.7, 'max_leaf_nodes': 40, 'min_samples_leaf': 1, 'splitter': 'best'}",58050.0,52875.0,52975.0,58400.0,64750.0,57410.0,4370.371837727312,423,246850.0,238325.0,246125.0,272000.0,258350.0,252330.0,11728.782971817664
40,0.3070460319519043,0.004894655310188121,0.012392616271972657,0.006343084138931954,0,{1: 1},gini,,,,1,best,"{'ccp_alpha': 0, 'class_weight': {1: 1}, 'criterion': 'gini', 'max_depth': None, 'max_features': None, 'max_leaf_nodes': None, 'min_samples_leaf': 1, 'splitter': 'best'}",49625.0,51600.0,44275.0,40550.0,42825.0,45775.0,4171.4805525137,512,793500.0,793250.0,793250.0,793500.0,793500.0,793400.0,122.47448713915891
41,0.12412881851196289,0.0063195928771071,0.007575178146362304,0.0003958912643718225,0,{1: 1},gini,,,10,1,best,"{'ccp_alpha': 0, 'class_weight': {1: 1}, 'criterion': 'gini', 'max_depth': None, 'max_features': None, 'max_leaf_nodes': 10, 'min_samples_leaf': 1, 'splitter': 'best'}",56275.0,45550.0,45550.0,46750.0,53000.0,49425.0,4402.04497932495,475,218225.0,208000.0,196500.0,214775.0,191775.0,205855.0,10226.893467715405
42,0.1431124687194824,0.0050417262619399964,0.008447504043579102,0.0010550169011618292,0,{1: 1},gini,,,20,1,best,"{'ccp_alpha': 0, 'class_weight': {1: 1}, 'criterion': 'gini', 'max_depth': None, 'max_features': None, 'max_leaf_nodes': 20, 'min_samples_leaf': 1, 'splitter': 'best'}",58800.0,47425.0,58225.0,46750.0,58350.0,53910.0,5577.9162776076155,439,234350.0,219025.0,246975.0,214775.0,216275.0,226280.0,12478.04471862479
43,0.15474247932434082,0.0031971487473172267,0.008111095428466797,0.00030692091798023986,0,{1: 1},gini,,,40,1,best,"{'ccp_alpha': 0, 'class_weight': {1: 1}, 'criterion': 'gini', 'max_depth': None, 'max_features': None, 'max_leaf_nodes': 40, 'min_samples_leaf': 1, 'splitter': 'best'}",55850.0,46025.0,56375.0,56800.0,62850.0,55580.0,5410.069315637277,435,236200.0,217750.0,248325.0,258375.0,259725.0,244075.0,15636.471788738021
44,0.2281285285949707,0.010217053913247872,0.009743309020996094,0.002323024975184413,0,{1: 1},gini,,0.7,,1,best,"{'ccp_alpha': 0, 'class_weight': {1: 1}, 'criterion': 'gini', 'max_depth': None, 'max_features': 0.7, 'max_leaf_nodes': None, 'min_samples_leaf': 1, 'splitter': 'best'}",51100.0,50900.0,46250.0,41700.0,43000.0,46590.0,3894.4062448594136,509,793500.0,793250.0,793250.0,793500.0,793500.0,793400.0,122.47448713915891
45,0.09252748489379883,0.0050138629720153345,0.007771825790405274,0.00049155087742126,0,{1: 1},gini,,0.7,10,1,best,"{'ccp_alpha': 0, 'class_weight': {1: 1}, 'criterion': 'gini', 'max_depth': None, 'max_features': 0.7, 'max_leaf_nodes': 10, 'min_samples_leaf': 1, 'splitter': 'best'}",56425.0,48425.0,45275.0,44425.0,53125.0,49535.0,4601.130295916429,463,214725.0,211775.0,193425.0,203500.0,201450.0,204975.0,7606.658267596882
46,0.10940251350402833,0.003398423319326395,0.007738733291625976,0.00036606539252980694,0,{1: 1},gini,,0.7,20,1,best,"{'ccp_alpha': 0, 'class_weight': {1: 1}, 'criterion': 'gini', 'max_depth': None, 'max_features': 0.7, 'max_leaf_nodes': 20, 'min_samples_leaf': 1, 'splitter': 'best'}",60775.0,48575.0,60475.0,51350.0,59775.0,56190.0,5170.096710894294,428,238450.0,216750.0,256325.0,230100.0,227300.0,233785.0,13233.58983798425
47,0.12033929824829101,0.00544921961360968,0.007923412322998046,0.0004360017966720977,0,{1: 1},gini,,0.7,40,1,best,"{'ccp_alpha': 0, 'class_weight': {1: 1}, 'criterion': 'gini', 'max_depth': None, 'max_features': 0.7, 'max_leaf_nodes': 40, 'min_samples_leaf': 1, 'splitter': 'best'}",58050.0,52875.0,52975.0,58400.0,64750.0,57410.0,4370.371837727312,423,246850.0,238325.0,246125.0,272000.0,258350.0,252330.0,11728.782971817664
48,0.2065420150756836,0.01555343303371425,0.008698987960815429,0.0006656509995080919,0,{1: 3},gini,9,,,1,best,"{'ccp_alpha': 0, 'class_weight': {1: 3}, 'criterion': 'gini', 'max_depth': 9, 'max_features': None, 'max_leaf_nodes': None, 'min_samples_leaf': 1, 'splitter': 'best'}",85425.0,80200.0,79200.0,75800.0,87125.0,81550.0,4159.417026459357,312,455875.0,439775.0,427125.0,445350.0,437025.0,441030.0,9486.83825096644
49,0.11344504356384277,0.0030714856029717486,0.008186626434326171,0.000608969169722881,0,{1: 3},gini,9,,10,1,best,"{'ccp_alpha': 0, 'class_weight': {1: 3}, 'criterion': 'gini', 'max_depth': 9, 'max_features': None, 'max_leaf_nodes': 10, 'min_samples_leaf': 1, 'splitter': 'best'}",77500.0,61025.0,68300.0,77400.0,72700.0,71385.0,6199.1854303609925,367,324775.0,290750.0,270925.0,342600.0,271425.0,300095.0,28899.70328567406
50,0.13717412948608398,0.00397456278200857,0.007534408569335937,6.451760055513713e-05,0,{1: 3},gini,9,,20,1,best,"{'ccp_alpha': 0, 'class_weight': {1: 3}, 'criterion': 'gini', 'max_depth': 9, 'max_features': None, 'max_leaf_nodes': 20, 'min_samples_leaf': 1, 'splitter': 'best'}",91025.0,88975.0,90575.0,75750.0,97450.0,88755.0,7116.835673246924,181,396625.0,382825.0,357150.0,334650.0,366275.0,367505.0,21311.343223738855
51,0.15930380821228027,0.0068189673405607614,0.007681369781494141,0.0001284922641935765,0,{1: 3},gini,9,,40,1,best,"{'ccp_alpha': 0, 'class_weight': {1: 3}, 'criterion': 'gini', 'max_depth': 9, 'max_features': None, 'max_leaf_nodes': 40, 'min_samples_leaf': 1, 'splitter': 'best'}",97775.0,90600.0,92525.0,82300.0,99550.0,92550.0,6085.49504970631,83,416125.0,391075.0,385525.0,387850.0,395400.0,395195.0,10977.606751929128
52,0.14610495567321777,0.007057943562593846,0.007904767990112305,6.48284624386358e-05,0,{1: 3},gini,9,0.7,,1,best,"{'ccp_alpha': 0, 'class_weight': {1: 3}, 'criterion': 'gini', 'max_depth': 9, 'max_features': 0.7, 'max_leaf_nodes': None, 'min_samples_leaf': 1, 'splitter': 'best'}",86475.0,86075.0,85900.0,76100.0,88300.0,84570.0,4320.109952304455,208,423100.0,434600.0,435500.0,435975.0,430200.0,431875.0,4841.1259021017
53,0.09122891426086426,0.002715356138711026,0.009326601028442382,0.0021426017279255892,0,{1: 3},gini,9,0.7,10,1,best,"{'ccp_alpha': 0, 'class_weight': {1: 3}, 'criterion': 'gini', 'max_depth': 9, 'max_features': 0.7, 'max_leaf_nodes': 10, 'min_samples_leaf': 1, 'splitter': 'best'}",62325.0,57750.0,89475.0,76600.0,70775.0,71385.0,11160.76386274703,367,251650.0,264125.0,363600.0,335750.0,264200.0,295865.0,45042.00150970203
54,0.1031369686126709,0.003788633569344162,0.007800531387329101,0.000302844320797958,0,{1: 3},gini,9,0.7,20,1,best,"{'ccp_alpha': 0, 'class_weight': {1: 3}, 'criterion': 'gini', 'max_depth': 9, 'max_features': 0.7, 'max_leaf_nodes': 20, 'min_samples_leaf': 1, 'splitter': 'best'}",94250.0,87225.0,94200.0,74975.0,97725.0,89675.0,8103.101258160359,152,386575.0,371200.0,383950.0,328850.0,371025.0,368320.0,20741.428350043785
55,0.12216181755065918,0.009899300633433162,0.007578277587890625,6.858861220864978e-05,0,{1: 3},gini,9,0.7,40,1,best,"{'ccp_alpha': 0, 'class_weight': {1: 3}, 'criterion': 'gini', 'max_depth': 9, 'max_features': 0.7, 'max_leaf_nodes': 40, 'min_samples_leaf': 1, 'splitter': 'best'}",98300.0,88850.0,93000.0,83400.0,102425.0,93195.0,6724.775089175845,76,415950.0,390050.0,405650.0,389125.0,399850.0,400125.0,10035.312650834552
56,0.22368545532226564,0.0036727441112024374,0.00831446647644043,0.00032531096742192744,0,{1: 3},gini,11,,,1,best,"{'ccp_alpha': 0, 'class_weight': {1: 3}, 'criterion': 'gini', 'max_depth': 11, 'max_features': None, 'max_leaf_nodes': None, 'min_samples_leaf': 1, 'splitter': 'best'}",91150.0,74725.0,79950.0,74400.0,82725.0,80590.0,6151.3535095944535,314,515750.0,511275.0,500575.0,520950.0,501875.0,510085.0,7866.393709953755
57,0.1158660888671875,0.007385696804740263,0.008133554458618164,0.0005709779346653827,0,{1: 3},gini,11,,10,1,best,"{'ccp_alpha': 0, 'class_weight': {1: 3}, 'criterion': 'gini', 'max_depth': 11, 'max_features': None, 'max_leaf_nodes': 10, 'min_samples_leaf': 1, 'splitter': 'best'}",77500.0,61025.0,68300.0,77400.0,72700.0,71385.0,6199.1854303609925,367,324775.0,290750.0,270925.0,342600.0,271425.0,300095.0,28899.70328567406
