,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_ccp_alpha,param_class_weight,param_criterion,param_max_depth,param_max_features,param_max_leaf_nodes,param_min_samples_leaf,param_splitter,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,mean_train_score,std_train_score
1697,0.09300622940063477,0.006256385224093978,0.011504888534545898,0.0008958499350363385,0.01,{1: 10},gini,20,0.7,10,400,best,"{'ccp_alpha': 0.01, 'class_weight': {1: 10}, 'criterion': 'gini', 'max_depth': 20, 'max_features': 0.7, 'max_leaf_nodes': 10, 'min_samples_leaf': 400, 'splitter': 'best'}",0.44394450693663295,0.4394686907020873,0.44030418250950565,0.44202334630350193,0.4516871165644172,0.443485568603229,0.0043788270794214695,1087,0.4457703782119141,0.44186264405509235,0.4455030487804877,0.4462242562929062,0.4443370699652106,0.44473947946112224,0.0015677032841612522
1698,0.10198159217834472,0.00294346531028006,0.010468769073486327,0.0002559962535686386,0.01,{1: 10},gini,20,0.7,20,1,best,"{'ccp_alpha': 0.01, 'class_weight': {1: 10}, 'criterion': 'gini', 'max_depth': 20, 'max_features': 0.7, 'max_leaf_nodes': 20, 'min_samples_leaf': 1, 'splitter': 'best'}",0.45371386754482246,0.4508076358296623,0.45070422535211263,0.449677174325864,0.4632683658170915,0.4536342537739106,0.00500111520616203,876,0.4558782332617425,0.45157760350173265,0.4551634230375268,0.45679702048417137,0.455016486104569,0.45488655327794847,0.0017706497203587236
1699,0.10269932746887207,0.0012092855485181233,0.01054244041442871,0.0005165185277890094,0.01,{1: 10},gini,20,0.7,20,200,best,"{'ccp_alpha': 0.01, 'class_weight': {1: 10}, 'criterion': 'gini', 'max_depth': 20, 'max_features': 0.7, 'max_leaf_nodes': 20, 'min_samples_leaf': 200, 'splitter': 'best'}",0.45371386754482246,0.4508076358296623,0.45070422535211263,0.449677174325864,0.4632683658170915,0.4536342537739106,0.00500111520616203,876,0.4558782332617425,0.45157760350173265,0.4551634230375268,0.45679702048417137,0.455016486104569,0.45488655327794847,0.0017706497203587236
1700,0.10154166221618652,0.005443312267636853,0.010448789596557618,0.00012857678556418037,0.01,{1: 10},gini,20,0.7,20,400,best,"{'ccp_alpha': 0.01, 'class_weight': {1: 10}, 'criterion': 'gini', 'max_depth': 20, 'max_features': 0.7, 'max_leaf_nodes': 20, 'min_samples_leaf': 400, 'splitter': 'best'}",0.44394450693663295,0.4394686907020873,0.44030418250950565,0.44202334630350193,0.4516871165644172,0.443485568603229,0.0043788270794214695,1087,0.4457703782119141,0.44186264405509235,0.4455030487804877,0.4462242562929062,0.4443370699652106,0.44473947946112224,0.0015677032841612522
1701,0.12270555496215821,0.003081953444551185,0.010357427597045898,0.00013414721726720267,0.01,{1: 10},gini,20,0.7,40,1,best,"{'ccp_alpha': 0.01, 'class_weight': {1: 10}, 'criterion': 'gini', 'max_depth': 20, 'max_features': 0.7, 'max_leaf_nodes': 40, 'min_samples_leaf': 1, 'splitter': 'best'}",0.45371386754482246,0.4508076358296623,0.45070422535211263,0.449677174325864,0.4632683658170915,0.4536342537739106,0.00500111520616203,876,0.4558782332617425,0.45157760350173265,0.4551634230375268,0.45679702048417137,0.455016486104569,0.45488655327794847,0.0017706497203587236
1702,0.1144174575805664,0.006940878254172159,0.010383415222167968,0.00022427048154020226,0.01,{1: 10},gini,20,0.7,40,200,best,"{'ccp_alpha': 0.01, 'class_weight': {1: 10}, 'criterion': 'gini', 'max_depth': 20, 'max_features': 0.7, 'max_leaf_nodes': 40, 'min_samples_leaf': 200, 'splitter': 'best'}",0.45371386754482246,0.4508076358296623,0.45070422535211263,0.449677174325864,0.4632683658170915,0.4536342537739106,0.00500111520616203,876,0.4558782332617425,0.45157760350173265,0.4551634230375268,0.45679702048417137,0.455016486104569,0.45488655327794847,0.0017706497203587236
1703,0.1047053337097168,0.0030501821220117755,0.010616779327392578,0.0005092325496681256,0.01,{1: 10},gini,20,0.7,40,400,best,"{'ccp_alpha': 0.01, 'class_weight': {1: 10}, 'criterion': 'gini', 'max_depth': 20, 'max_features': 0.7, 'max_leaf_nodes': 40, 'min_samples_leaf': 400, 'splitter': 'best'}",0.44394450693663295,0.4394686907020873,0.44030418250950565,0.44202334630350193,0.4516871165644172,0.443485568603229,0.0043788270794214695,1087,0.4457703782119141,0.44186264405509235,0.4455030487804877,0.4462242562929062,0.4443370699652106,0.44473947946112224,0.0015677032841612522
1704,0.3241487979888916,0.006279213504607784,0.01061248779296875,0.00025554054326890535,0.01,{1: 10},gini,,,,1,best,"{'ccp_alpha': 0.01, 'class_weight': {1: 10}, 'criterion': 'gini', 'max_depth': None, 'max_features': None, 'max_leaf_nodes': None, 'min_samples_leaf': 1, 'splitter': 'best'}",0.4479427549194991,0.4451612903225806,0.4447632711621234,0.44944649446494456,0.45884923525127463,0.4492326092240845,0.005113503446365967,975,0.45150714871141057,0.44739184618123556,0.45095910242490045,0.45111151274173145,0.4502742230347349,0.4502487666188026,0.0014829076664951318
1705,0.16703085899353026,0.003476891153878956,0.010644769668579102,0.0003598504809147712,0.01,{1: 10},gini,,,,200,best,"{'ccp_alpha': 0.01, 'class_weight': {1: 10}, 'criterion': 'gini', 'max_depth': None, 'max_features': None, 'max_leaf_nodes': None, 'min_samples_leaf': 200, 'splitter': 'best'}",0.4479427549194991,0.4451612903225806,0.4447632711621234,0.44944649446494456,0.45884923525127463,0.4492326092240845,0.005113503446365967,975,0.45150714871141057,0.44739184618123556,0.45095910242490045,0.45111151274173145,0.4502742230347349,0.4502487666188026,0.0014829076664951318
1706,0.15010499954223633,0.004780562528751502,0.010433340072631836,0.00015912446779430822,0.01,{1: 10},gini,,,,400,best,"{'ccp_alpha': 0.01, 'class_weight': {1: 10}, 'criterion': 'gini', 'max_depth': None, 'max_features': None, 'max_leaf_nodes': None, 'min_samples_leaf': 400, 'splitter': 'best'}",0.4479427549194991,0.4451612903225806,0.4447632711621234,0.44944649446494456,0.45884923525127463,0.4492326092240845,0.005113503446365967,975,0.45150714871141057,0.44739184618123556,0.45095910242490045,0.45111151274173145,0.4502742230347349,0.4502487666188026,0.0014829076664951318
1707,0.11176700592041015,0.003920641023366916,0.010965061187744141,0.0008069954423268903,0.01,{1: 10},gini,,,10,1,best,"{'ccp_alpha': 0.01, 'class_weight': {1: 10}, 'criterion': 'gini', 'max_depth': None, 'max_features': None, 'max_leaf_nodes': 10, 'min_samples_leaf': 1, 'splitter': 'best'}",0.4479427549194991,0.4451612903225806,0.4447632711621234,0.44944649446494456,0.45884923525127463,0.4492326092240845,0.005113503446365967,975,0.45150714871141057,0.44739184618123556,0.45095910242490045,0.45111151274173145,0.4502742230347349,0.4502487666188026,0.0014829076664951318
1708,0.11320223808288574,0.002410349263059195,0.013588285446166993,0.005729918144209122,0.01,{1: 10},gini,,,10,200,best,"{'ccp_alpha': 0.01, 'class_weight': {1: 10}, 'criterion': 'gini', 'max_depth': None, 'max_features': None, 'max_leaf_nodes': 10, 'min_samples_leaf': 200, 'splitter': 'best'}",0.4479427549194991,0.4451612903225806,0.4447632711621234,0.44944649446494456,0.45884923525127463,0.4492326092240845,0.005113503446365967,975,0.45150714871141057,0.44739184618123556,0.45095910242490045,0.45111151274173145,0.4502742230347349,0.4502487666188026,0.0014829076664951318
1709,0.11109051704406739,0.003513908658645976,0.010766172409057617,0.0005472481762004872,0.01,{1: 10},gini,,,10,400,best,"{'ccp_alpha': 0.01, 'class_weight': {1: 10}, 'criterion': 'gini', 'max_depth': None, 'max_features': None, 'max_leaf_nodes': 10, 'min_samples_leaf': 400, 'splitter': 'best'}",0.4479427549194991,0.4451612903225806,0.4447632711621234,0.44944649446494456,0.45884923525127463,0.4492326092240845,0.005113503446365967,975,0.45150714871141057,0.44739184618123556,0.45095910242490045,0.45111151274173145,0.4502742230347349,0.4502487666188026,0.0014829076664951318
1710,0.13709306716918945,0.003252524823408563,0.010736227035522461,0.00043125414626090134,0.01,{1: 10},gini,,,20,1,best,"{'ccp_alpha': 0.01, 'class_weight': {1: 10}, 'criterion': 'gini', 'max_depth': None, 'max_features': None, 'max_leaf_nodes': 20, 'min_samples_leaf': 1, 'splitter': 'best'}",0.4479427549194991,0.4451612903225806,0.4447632711621234,0.44944649446494456,0.45884923525127463,0.4492326092240845,0.005113503446365967,975,0.45150714871141057,0.44739184618123556,0.45095910242490045,0.45111151274173145,0.4502742230347349,0.4502487666188026,0.0014829076664951318
1711,0.1338524341583252,0.0024767366395399807,0.012430238723754882,0.0034944294327252916,0.01,{1: 10},gini,,,20,200,best,"{'ccp_alpha': 0.01, 'class_weight': {1: 10}, 'criterion': 'gini', 'max_depth': None, 'max_features': None, 'max_leaf_nodes': 20, 'min_samples_leaf': 200, 'splitter': 'best'}",0.4479427549194991,0.4451612903225806,0.4447632711621234,0.44944649446494456,0.45884923525127463,0.4492326092240845,0.005113503446365967,975,0.45150714871141057,0.44739184618123556,0.45095910242490045,0.45111151274173145,0.4502742230347349,0.4502487666188026,0.0014829076664951318
1712,0.12988944053649903,0.009083059036239865,0.01061553955078125,0.0005699262241441637,0.01,{1: 10},gini,,,20,400,best,"{'ccp_alpha': 0.01, 'class_weight': {1: 10}, 'criterion': 'gini', 'max_depth': None, 'max_features': None, 'max_leaf_nodes': 20, 'min_samples_leaf': 400, 'splitter': 'best'}",0.4479427549194991,0.4451612903225806,0.4447632711621234,0.44944649446494456,0.45884923525127463,0.4492326092240845,0.005113503446365967,975,0.45150714871141057,0.44739184618123556,0.45095910242490045,0.45111151274173145,0.4502742230347349,0.4502487666188026,0.0014829076664951318
